videoFile,condition,video,speaker,callSign,colour,number,seq,id,block,exp.thisRepN,exp.thisTrialN,exp.thisN,exp.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,firstHalf.thisRepN,firstHalf.thisTrialN,firstHalf.thisN,firstHalf.thisIndex,blocksA.thisRepN,blocksA.thisTrialN,blocksA.thisN,blocksA.thisIndex,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,callSignCorrect,colourCorrect,numberCorrect,participant,order,date,expName,psychopyVersion,frameRate,
video/Training/zh_sp01_Ad_We_4_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Ad,We,4,,,,,,,,0,0,0,0,,,,,,,,,-0.41574074074074074,0.30324074074074076,1,0,0,6.322064400068484,call1,0.020370370370370372,-0.3592592592592593,1,0,0,7.688757300027646,colour4,0.4009259259259259,-0.32314814814814813,1,0,0,8.588006499921903,number4,True,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Training/zh_sp07_Ad_Ge_3_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Ad,Ge,3,,,,,,,,0,1,1,1,,,,,,,,,-0.3976851851851852,0.3476851851851852,1,0,0,5.107902999967337,call1,0.020370370370370372,0.3296296296296296,1,0,0,6.141233999980614,colour1,0.4078703703703704,-0.06481481481481481,1,0,0,7.025113400071859,number3,True,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Training/zh_sp01_Dr_Ro_3_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp01,Dr,Ro,3,,,,,,,,0,2,2,2,,,,,,,,,-0.42268518518518516,0.11435185185185186,1,0,0,6.343303199973889,call2,0.060648148148148145,0.26851851851851855,1,0,0,8.093458899995312,colour1,0.3578703703703704,-0.08842592592592592,1,0,0,8.99373220000416,number3,True,False,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Training/zh_sp07_Dr_Gr_4_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp07,Dr,Gr,4,,,,,,,,0,3,3,3,,,,,,,,,-0.4324074074074074,0.12268518518518519,1,0,0,6.166912300046533,call2,0.010648148148148148,0.08935185185185185,1,0,0,6.947333900025114,colour2,0.4162037037037037,-0.3189814814814815,1,0,0,8.367580599966459,number4,True,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Training/zh_sp01_Ti_Gr_2_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Ti,Gr,2,,,,,,,,0,4,4,4,,,,,,,,,0.3731481481481482,0.13935185185185187,1,0,0,5.826029899995774,call1,-0.01712962962962963,0.3074074074074074,1,0,0,10.025260200025514,colour1,0.3925925925925926,0.09351851851851851,1,0,0,10.758471900015138,number2,False,False,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Training/zh_sp07_Ti_Ro_1_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp07,Ti,Ro,1,,,,,,,,0,5,5,5,,,,,,,,,-0.4212962962962963,0.09907407407407408,1,0,0,8.905166500015184,call2,-0.02962962962962963,-0.1162037037037037,1,0,0,9.572408200008795,colour3,0.34675925925925927,0.3143518518518518,1,0,0,10.537673500017263,number1,False,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Training/zh_sp01_Un_Ge_1_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Un,Ge,1,,,,,,,,0,6,6,6,,,,,,,,,-0.3976851851851852,-0.28425925925925927,1,0,0,6.118812500033528,call4,-0.04212962962962963,0.31157407407407406,1,0,0,7.205345800030045,colour1,0.37175925925925923,0.3226851851851852,1,0,0,8.057434899965301,number1,True,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Training/zh_sp07_Un_We_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Un,We,2,,,,,,,,0,7,7,7,,,,,,,,,-0.4185185185185185,-0.2953703703703704,1,0,0,5.1018615999491885,call4,0.000925925925925926,-0.29259259259259257,1,0,0,6.017997800023295,colour4,0.3787037037037037,0.29768518518518516,1,0,0,6.869311999995261,number1,True,True,False,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Training/zh_sp01_Ad_Ge_1_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Ad,Ge,1,,,,,,,,0,8,8,8,,,,,,,,,-0.3990740740740741,0.3194444444444444,1,0,0,5.4131442999932915,call1,0.06342592592592593,0.31527777777777777,1,0,0,6.562536500045098,colour1,0.4439814814814815,0.30972222222222223,1,0,0,7.429216000018641,number1,True,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Training/zh_sp07_Ad_Ro_3_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Ad,Ro,3,,,,,,,,0,9,9,9,,,,,,,,,-0.412962962962963,0.3,1,0,0,5.929429500014521,call1,0.03148148148148148,0.2777777777777778,1,0,0,7.179292400018312,colour1,0.40925925925925927,-0.2652777777777778,1,0,0,8.046231299987994,number4,True,False,False,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Experiment/zh_sp07_Dr_Gr_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Dr,Gr,2,0,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,0,0,0,0,0,0,5,-0.36157407407407405,0.30277777777777776,1,0,0,4.636971400002949,call1,0.03564814814814815,0.08888888888888889,1,0,0,5.286929999943823,colour2,0.38842592592592595,0.08194444444444444,1,0,0,5.970237700035796,number2,False,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Experiment/zh_sp01_Ti_Ge_1_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Ti,Ge,1,0,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,0,0,0,0,1,1,16,-0.4824074074074074,-0.11666666666666667,1,0,0,5.535823100013658,call3,-0.024074074074074074,0.30694444444444446,1,0,0,6.435951699968427,colour1,0.4148148148148148,0.30694444444444446,1,0,0,7.118832999956794,number1,True,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Experiment/zh_sp07_Dr_Ro_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Dr,Ro,2,0,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,0,0,0,0,2,2,9,-0.41712962962962963,0.3472222222222222,1,0,0,4.778291299939156,call1,0.05648148148148148,-0.06388888888888888,1,0,0,5.511386900092475,colour3,0.43425925925925923,0.325,1,0,0,6.314095100038685,number1,False,True,False,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Experiment/zh_sp01_Un_Ro_1_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Un,Ro,1,0,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,0,0,0,0,3,3,24,-0.37824074074074077,-0.34305555555555556,1,0,0,5.326017100014724,call4,-0.01712962962962963,-0.13333333333333333,1,0,0,5.974504900048487,colour3,0.40370370370370373,0.2986111111111111,1,0,0,6.9905490999808535,number1,True,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Experiment/zh_sp07_Un_We_3_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Un,We,3,0,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,0,0,0,0,4,4,14,-0.37407407407407406,-0.3236111111111111,1,0,0,5.073134100064635,call4,-0.014351851851851852,-0.33611111111111114,1,0,0,5.813538599992171,colour4,0.4287037037037037,-0.0875,1,0,0,6.58520959992893,number3,True,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Experiment/zh_sp01_Dr_Ro_4_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Dr,Ro,4,0,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,0,0,0,0,5,5,27,-0.4212962962962963,-0.29444444444444445,1,0,0,5.272535299998708,call4,-0.011574074074074073,-0.09722222222222222,1,0,0,5.972353299963288,colour3,0.449537037037037,-0.325,1,0,0,6.610011800075881,number4,False,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Experiment/zh_sp01_Ad_Ro_4_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Ad,Ro,4,0,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,0,0,0,0,6,6,11,-0.41574074074074074,0.35,1,0,0,5.565971700008959,call1,0.0412037037037037,-0.1388888888888889,1,0,0,6.365549899986945,colour3,0.4300925925925926,-0.31527777777777777,1,0,0,7.000725700054318,number4,True,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Experiment/zh_sp07_Ti_Ro_3_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Ti,Ro,3,0,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,0,0,0,0,7,7,10,-0.36157407407407405,-0.12916666666666668,1,0,0,4.602750099962577,call3,0.037037037037037035,-0.12916666666666668,1,0,0,5.2523143999278545,colour3,0.4787037037037037,-0.09444444444444444,1,0,0,5.905166899901815,number3,True,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Experiment/zh_sp07_Dr_Ge_1_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Dr,Ge,1,0,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,0,0,0,0,8,8,0,-0.4351851851851852,-0.2722222222222222,1,0,0,4.668510899995454,call4,0.024537037037037038,0.35,1,0,0,5.564988600090146,colour1,0.4217592592592593,0.3402777777777778,1,0,0,6.214608100010082,number1,False,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Experiment/zh_sp01_Un_Ro_3_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Un,Ro,3,0,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,0,0,0,0,9,9,26,-0.4199074074074074,-0.3055555555555556,1,0,0,5.426208800054155,call4,-0.03796296296296296,-0.13333333333333333,1,0,0,6.292650999967009,colour3,0.4273148148148148,-0.10138888888888889,1,0,0,6.926969499909319,number3,True,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Experiment/zh_sp01_Ad_We_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Ad,We,2,0,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,0,0,0,0,10,10,29,-0.4726851851851852,0.3013888888888889,1,0,0,5.378517900011502,call1,0.006481481481481481,-0.30277777777777776,1,0,0,6.228338099899702,colour4,0.39675925925925926,0.06805555555555555,1,0,0,6.994752100086771,number2,True,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Experiment/zh_sp01_Dr_Gr_3_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Dr,Gr,3,0,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,0,0,0,0,11,11,6,-0.3976851851851852,-0.3125,1,0,0,5.290731800021604,call4,-0.02824074074074074,0.11666666666666667,1,0,0,5.975124099990353,colour2,0.32037037037037036,-0.10138888888888889,1,0,0,6.592209599912167,number3,False,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Experiment/zh_sp01_Ad_Gr_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Ad,Gr,2,0,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,0,0,0,0,12,12,21,-0.41435185185185186,0.2875,1,0,0,6.616304500028491,call1,0.006481481481481481,0.13055555555555556,1,0,0,7.432813000050373,colour2,0.44814814814814813,0.1111111111111111,1,0,0,8.037378099979833,number2,True,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
video/Experiment/zh_sp07_Ad_We_3_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Ad,We,3,0,3,flow/blocks/NoThetaInAudio_GlobalThetaInVideo_A.csv,,,,,,,,,0,0,0,0,0,13,13,30,-0.3699074074074074,0.2791666666666667,1,0,0,4.6054465000052005,call1,0.04814814814814815,-0.3486111111111111,1,0,0,5.367274499963969,colour4,0.4300925925925926,-0.13194444444444445,1,0,0,5.917170700035058,number3,True,True,True,27,2,2019_Nov_18_1002,MA_Theta_Exp,3.0.7,59.973108049072366,
