videoFile,condition,video,speaker,callSign,colour,number,seq,id,block,exp.thisRepN,exp.thisTrialN,exp.thisN,exp.thisIndex,training.thisRepN,training.thisTrialN,training.thisN,training.thisIndex,firstHalf.thisRepN,firstHalf.thisTrialN,firstHalf.thisN,firstHalf.thisIndex,blocksA.thisRepN,blocksA.thisTrialN,blocksA.thisN,blocksA.thisIndex,mouseClickOnCall.x,mouseClickOnCall.y,mouseClickOnCall.leftButton,mouseClickOnCall.midButton,mouseClickOnCall.rightButton,mouseClickOnCall.time,mouseClickOnCall.clicked_name,mouseClickOnColour.x,mouseClickOnColour.y,mouseClickOnColour.leftButton,mouseClickOnColour.midButton,mouseClickOnColour.rightButton,mouseClickOnColour.time,mouseClickOnColour.clicked_name,mouseClickOnNumber.x,mouseClickOnNumber.y,mouseClickOnNumber.leftButton,mouseClickOnNumber.midButton,mouseClickOnNumber.rightButton,mouseClickOnNumber.time,mouseClickOnNumber.clicked_name,callSignCorrect,colourCorrect,numberCorrect,participant,order,date,expName,psychopyVersion,frameRate,
video/Training/zh_sp01_Ad_We_4_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp01,Ad,We,4,,,,,,,,0,0,0,0,,,,,,,,,-0.4222222222222222,0.3736111111111111,1,0,0,6.017099499993492,call1,0.03333333333333333,-0.3013888888888889,1,0,0,6.800950199976796,colour4,0.39166666666666666,-0.3402777777777778,1,0,0,7.349274999985937,number4,True,True,True,40,5,2019_Nov_21_1002,MA_Theta_Exp,3.0.7,60.15830055638842,
video/Training/zh_sp07_Ad_Ge_3_NVocInAudio_NoVideo.avi,vocoded,noVideo,sp07,Ad,Ge,3,,,,,,,,0,1,1,1,,,,,,,,,-0.40046296296296297,0.3194444444444444,1,0,0,4.676923299994087,call1,0.09537037037037037,0.30833333333333335,1,0,0,5.158466599998064,colour1,0.4287037037037037,-0.1597222222222222,1,0,0,7.4689401000214275,number3,True,True,True,40,5,2019_Nov_21_1002,MA_Theta_Exp,3.0.7,60.15830055638842,
video/Training/zh_sp01_Dr_Ro_3_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp01,Dr,Ro,3,,,,,,,,0,2,2,2,,,,,,,,,-0.4101851851851852,-0.35555555555555557,1,0,0,5.722023300011642,call4,-0.01712962962962963,0.2986111111111111,1,0,0,6.885321200010367,colour1,0.45092592592592595,-0.125,1,0,0,7.569174100004602,number3,False,False,True,40,5,2019_Nov_21_1002,MA_Theta_Exp,3.0.7,60.15830055638842,
video/Training/zh_sp07_Dr_Gr_4_NVocInAudio_GlobalThetaInVideo.avi,vocoded,plusVideo,sp07,Dr,Gr,4,,,,,,,,0,3,3,3,,,,,,,,,-0.40185185185185185,0.125,1,0,0,4.75265749997925,call2,0.05925925925925926,0.09583333333333334,1,0,0,5.25137299997732,colour2,0.43148148148148147,-0.28055555555555556,1,0,0,5.936837699991884,number4,True,True,True,40,5,2019_Nov_21_1002,MA_Theta_Exp,3.0.7,60.15830055638842,
video/Training/zh_sp01_Ti_Gr_2_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp01,Ti,Gr,2,,,,,,,,0,4,4,4,,,,,,,,,0.4078703703703704,0.06944444444444445,1,0,0,6.639953899983084,call1,0.028703703703703703,0.09444444444444444,1,0,0,9.436902499990538,colour2,0.4078703703703704,0.08888888888888889,1,0,0,9.92414810002083,number2,False,True,True,40,5,2019_Nov_21_1002,MA_Theta_Exp,3.0.7,60.15830055638842,
video/Training/zh_sp07_Ti_Ro_1_NoThetaInAudio_NoVideo.avi,noTheta,noVideo,sp07,Ti,Ro,1,,,,,,,,0,5,5,5,,,,,,,,,0.4773148148148148,0.3902777777777778,1,0,0,7.444767799985129,call2,0.03148148148148148,0.03888888888888889,1,0,0,10.12830660000327,colour2,0.387037037037037,0.2375,1,0,0,10.510498899995582,number1,False,False,True,40,5,2019_Nov_21_1002,MA_Theta_Exp,3.0.7,60.15830055638842,
video/Training/zh_sp01_Un_Ge_1_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp01,Un,Ge,1,,,,,,,,0,6,6,6,,,,,,,,,-0.33935185185185185,0.28055555555555556,1,0,0,6.308340699994005,call1,0.006481481481481481,0.1,1,0,0,7.994867400004296,colour2,0.4023148148148148,0.2902777777777778,1,0,0,8.394747200014535,number1,False,False,True,40,5,2019_Nov_21_1002,MA_Theta_Exp,3.0.7,60.15830055638842,
video/Training/zh_sp07_Un_We_2_NoThetaInAudio_GlobalThetaInVideo.avi,noTheta,plusVideo,sp07,Un,We,2,,,,,,,,0,7,7,7,,,,,,,,,-0.3851851851851852,0.32222222222222224,1,0,0,7.707309399993392,call1,-0.026851851851851852,-0.1597222222222222,1,0,0,8.38604199999827,colour3,0.4023148148148148,0.05555555555555555,1,0,0,8.81932500001858,number2,False,False,True,40,5,2019_Nov_21_1002,MA_Theta_Exp,3.0.7,60.15830055638842,
video/Training/zh_sp01_Ad_Ge_1_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp01,Ad,Ge,1,,,,,,,,0,8,8,8,,,,,,,,,-0.4199074074074074,0.30277777777777776,1,0,0,6.276821799983736,call1,-0.033796296296296297,0.12222222222222222,1,0,0,6.777542600000743,colour2,0.4273148148148148,0.275,1,0,0,7.1101340999885,number1,True,False,True,40,5,2019_Nov_21_1002,MA_Theta_Exp,3.0.7,60.15830055638842,
video/Training/zh_sp07_Ad_Ro_3_GlobalTheta_NoVideo.avi,globalTheta,noVideo,sp07,Ad,Ro,3,,,,,,,,0,9,9,9,,,,,,,,,-0.4615740740740741,0.35555555555555557,1,0,0,4.801722600008361,call1,-0.047685185185185185,-0.12361111111111112,1,0,0,7.015741799987154,colour3,0.42314814814814816,-0.17916666666666667,1,0,0,7.6994996999856085,number3,True,True,True,40,5,2019_Nov_21_1002,MA_Theta_Exp,3.0.7,60.15830055638842,
